"Logged At","RADIUS Status","Identity","Failure Reason","Authentication Method","Endpoint ID","Authentication Protocol","Policy Set","Authorization Rule","Server","Network Device","Endpoint Profile","Device Type","Location","Network Device IP","Device Port","Event","Service Type","Credential Check","Identity Store","Identity Group","Session ID","MapLocation"
"2024-06-20 10:39:03.029","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A00010100353A7AFA",
"2024-06-20 10:38:18.333","Pass","PCAS1MCM.auva1.global",,"dot1x","00:D8:61:47:6F:90","EAP-TLS","LAN 802.1X Standort AS","Domain Computer","SVHS3122","AS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#AS","10.108.63.2","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_AS_WinClients51_temp","023F6C0A00005A0C849D099F",
"2024-06-20 10:38:17.948","Pass","00:D8:61:47:6F:90",,"mab","00:D8:61:47:6F:90","Lookup","LAN MAB Standort AS","MAB_WinClients_temp","SVHS3122","AS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#AS","10.108.63.2","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_AS_WinClients51_temp","023F6C0A00005A0C849D099F",
"2024-06-20 10:28:56.018","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100FC35313632",
"2024-06-20 10:28:55.595","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100FC35313632",
"2024-06-20 10:28:29.646","Pass","pcuscp02.auva1.global",,"dot1x","00:01:29:6B:57:43","EAP-TLS","LAN 802.1X Standort US_LS","Domain Computer_US_150","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.64","GigabitEthernet1/0/2","Authentication succeeded","Framed","x509_PKI",,"MAB_US_WinClients150_temp","40806C0A000069313002264C",
"2024-06-20 10:28:29.208","Pass","00:01:29:6B:57:43",,"mab","00:01:29:6B:57:43","Lookup","LAN MAB Standort US_LS","MAB_WinClients150_temp","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.64","GigabitEthernet1/0/2","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_US_WinClients150_temp","40806C0A000069313002264C",
"2024-06-20 10:26:54.476","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100FB352F5B6D",
"2024-06-20 10:26:54.051","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100FB352F5B6D",
"2024-06-20 10:25:57.053","Pass","pcuscp27.auva1.global",,"dot1x","00:01:29:6B:52:71","EAP-TLS","LAN 802.1X Standort US_LS","Domain Computer_US_150","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.73","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_US_WinClients150_temp","49806C0A0000F3772EEAB43F",
"2024-06-20 10:25:56.644","Pass","00:01:29:6B:52:71",,"mab","00:01:29:6B:52:71","Lookup","LAN MAB Standort US_LS","MAB_WinClients150_temp","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.73","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_US_WinClients150_temp","49806C0A0000F3772EEAB43F",
"2024-06-20 10:25:30.459","Pass","pcuscp06.auva1.global",,"dot1x","00:01:29:6B:4F:C2","EAP-TLS","LAN 802.1X Standort US_LS","Domain Computer_US_150","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.64","GigabitEthernet1/0/6","Authentication succeeded","Framed","x509_PKI",,"MAB_US_WinClients150_temp","40806C0A000069303001FF04",
"2024-06-20 10:25:30.076","Pass","00:01:29:6B:4F:C2",,"mab","00:01:29:6B:4F:C2","Lookup","LAN MAB Standort US_LS","MAB_WinClients150_temp","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.64","GigabitEthernet1/0/6","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_US_WinClients150_temp","40806C0A000069303001FF04",
"2024-06-20 10:24:59.996","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100FA352D9C2F",
"2024-06-20 10:24:59.559","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100FA352D9C2F",
"2024-06-20 10:20:00.49","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F935290A46",
"2024-06-20 10:20:00.063","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F935290A46",
"2024-06-20 10:15:03.313","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F83524815C",
"2024-06-20 10:15:02.866","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F83524815C",
"2024-06-20 10:11:59.978","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F73521B540",
"2024-06-20 10:11:59.543","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F73521B540",
"2024-06-20 10:09:55.49","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F6351FCEFB",
"2024-06-20 10:09:55.057","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F6351FCEFB",
"2024-06-20 10:04:57.941","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F5351B44B9",
"2024-06-20 10:04:57.52","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F5351B44B9",
"2024-06-20 10:00:01.522","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F43516BEA8",
"2024-06-20 10:00:01.063","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F43516BEA8",
"2024-06-20 09:59:03.146","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F33515DAC9",
"2024-06-20 09:59:02.719","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F33515DAC9",
"2024-06-20 09:55:01.492","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F235122AC6",
"2024-06-20 09:55:01.053","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F235122AC6",
"2024-06-20 09:53:55.482","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F1351128F0",
"2024-06-20 09:53:55.045","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F1351128F0",
"2024-06-20 09:52:57.966","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100F035104851",
"2024-06-20 09:52:57.544","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100F035104851",
"2024-06-20 09:51:58.481","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100EF350F5FE2",
"2024-06-20 09:51:58.041","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100EF350F5FE2",
"2024-06-20 09:50:00.991","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100EE350D94F5",
"2024-06-20 09:50:00.554","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100EE350D94F5",
"2024-06-20 09:49:03.1","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100ED350CB2CF",
"2024-06-20 09:49:02.662","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100ED350CB2CF",
"2024-06-20 09:43:56.009","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100EC3508033D",
"2024-06-20 09:43:55.569","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100EC3508033D",
"2024-06-20 09:43:03.045","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100EB35073466",
"2024-06-20 09:43:02.619","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100EB35073466",
"2024-06-20 09:39:26.301","Pass","LTLSSP08.auva1.global",,"dot1x","74:78:27:4B:00:02","EAP-TLS","LAN 802.1X Standort US_LS","Domain Computer_LS_146","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.71","GigabitEthernet1/0/25","Authentication succeeded","Framed","x509_PKI",,"MAB_LS_WinClients146_temp","47806C0A000313C33503E33E",
"2024-06-20 09:39:24.587","Pass","74:78:27:4B:00:02",,"mab","74:78:27:4B:00:02","Lookup","LAN MAB Standort US_LS","MAB_WinClients146_temp","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.71","GigabitEthernet1/0/25","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_LS_WinClients146_temp","47806C0A000313C33503E33E",
"2024-06-20 09:39:03.079","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100EA35038ACB",
"2024-06-20 09:39:02.593","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100EA35038ACB",
"2024-06-20 09:36:54.491","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100E9350194B5",
"2024-06-20 09:36:54.058","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100E9350194B5",
